item_id,movie_title,url,title,imdb_id
422,Aladdin and the King of Thieves (1996),https://www.imdb.com/title/tt6294384/?ref_=fn_all_ttl_3,Aladdin and the King of Thieves,tt6294384
423,E.T. the Extra-Terrestrial (1982),https://www.imdb.com/title/tt1500812/?ref_=fn_all_ttl_4,E.T. The Extra-Terrestrial 20th Anniversary Special,tt1500812
424,Children of the Corn: The Gathering (1996),https://www.imdb.com/title/tt0087050/?ref_=fn_all_ttl_4,Children of the Corn,tt0087050
425,Bob Roberts (1992),https://www.imdb.com/title/tt0103850/?ref_=fn_all_ttl_1,Bob Roberts,tt0103850
426,"Transformers: The Movie, The (1986)",https://www.imdb.com/title/tt7466122/?ref_=fn_all_ttl_4,Til All Are One: Looking Back at Transformers the Movie,tt7466122
427,To Kill a Mockingbird (1962),https://www.imdb.com/title/tt28628140/?ref_=fn_all_ttl_2,To Kill a Mockingbird,tt28628140
428,Harold and Maude (1971),https://www.imdb.com/title/tt0067185/?ref_=fn_all_ttl_1,Harold and Maude,tt0067185
429,"Day the Earth Stood Still, The (1951)",https://www.imdb.com/title/tt0043456/?ref_=fn_all_ttl_2,The Day the Earth Stood Still,tt0043456
430,Duck Soup (1933),https://www.imdb.com/title/tt0023969/?ref_=fn_all_ttl_1,Duck Soup,tt0023969
431,Highlander (1986),https://www.imdb.com/title/tt0103442/?ref_=fn_all_ttl_2,Highlander,tt0103442
432,Fantasia (1940),https://www.imdb.com/title/tt0032455/?ref_=fn_all_ttl_1,Fantasia,tt0032455
433,Heathers (1989),https://www.imdb.com/title/tt11997110/?ref_=fn_all_ttl_4,Heathers the Musical,tt11997110
434,Forbidden Planet (1956),https://www.imdb.com/title/tt0049223/?ref_=fn_all_ttl_1,Alarm im Weltall,tt0049223
435,Butch Cassidy and the Sundance Kid (1969),https://www.imdb.com/title/tt0064115/?ref_=fn_all_ttl_1,Butch Cassidy und Sundance Kid,tt0064115
436,"American Werewolf in London, An (1981)",https://www.imdb.com/title/tt0978569/?ref_=fn_all_ttl_3,Beware the Moon: Remembering 'An American Werewolf in London',tt0978569
438,Amityville 3-D (1983),https://www.imdb.com/title/tt0384806/?ref_=fn_all_ttl_5,Amityville Horror - Eine wahre Geschichte,tt0384806
440,Amityville II: The Possession (1982),https://www.imdb.com/title/tt0083550/?ref_=fn_all_ttl_1,Amityville II - Der Besessene,tt0083550
441,"Amityville Horror, The (1979)",https://www.imdb.com/title/tt0489817/?ref_=fn_all_ttl_4,The Real Amityville Horror,tt0489817
443,"Birds, The (1963)",https://www.imdb.com/title/tt0085101/?ref_=fn_all_ttl_1,Die Dornenvögel,tt0085101
444,"Blob, The (1958)",https://www.imdb.com/title/tt0094761/?ref_=fn_all_ttl_1,Der Blob,tt0094761
445,"Body Snatcher, The (1945)",https://www.imdb.com/title/tt0037549/?ref_=fn_all_ttl_1,Der Leichendieb,tt0037549
446,Burnt Offerings (1976),https://www.imdb.com/title/tt4910622/?ref_=fn_all_ttl_4,Blood Ties: Lee Montgomery on 'Burnt Offerings',tt4910622
447,Carrie (1976),https://www.imdb.com/title/tt0074285/?ref_=fn_all_ttl_1,Carrie: Des Satans jüngste Tochter,tt0074285
448,"Omen, The (1976)",https://www.imdb.com/title/tt0075005/?ref_=fn_all_ttl_2,Das Omen,tt0075005
449,Star Trek: The Motion Picture (1979),https://www.imdb.com/title/tt2124622/?ref_=fn_all_ttl_5,Star Trek: The Motion Picture,tt2124622
450,Star Trek V: The Final Frontier (1989),https://www.imdb.com/title/tt3489248/?ref_=fn_all_ttl_3,Star Trek V: The Final Frontier,tt3489248
451,Grease (1978),https://www.imdb.com/title/tt0077631/?ref_=fn_all_ttl_1,Grease,tt0077631
452,Jaws 2 (1978),https://www.imdb.com/title/tt0290241/?ref_=fn_all_ttl_4,The Making of 'Jaws 2',tt0290241
453,Jaws 3-D (1983),https://www.imdb.com/title/tt6837256/?ref_=fn_all_ttl_5,Jaws 3-D,tt6837256
454,Bastard Out of Carolina (1996),https://www.imdb.com/title/tt0115633/?ref_=fn_all_ttl_1,Schutzlos - schatten über Carolina,tt0115633
455,Jackie Chan's First Strike (1996),https://www.imdb.com/title/tt0116704/?ref_=fn_all_ttl_3,Jackie Chans Erstschlag,tt0116704
456,Beverly Hills Ninja (1997),https://www.imdb.com/title/tt0118708/?ref_=fn_all_ttl_1,Beverly Hills Ninja - Die Kampfwurst,tt0118708
457,Free Willy 3: The Rescue (1997),https://www.imdb.com/title/tt3045810/?ref_=fn_all_ttl_5,Keiko: The Untold Story of the Star of Free Willy,tt3045810
458,Nixon (1995),https://www.imdb.com/title/tt0870111/?ref_=fn_all_ttl_2,Frost/Nixon,tt0870111
459,"Cry, the Beloved Country (1995)",https://www.imdb.com/title/tt0043436/?ref_=fn_all_ttl_2,Denn sie sollen getröstet werden,tt0043436
460,"Crossing Guard, The (1995)",https://www.imdb.com/title/tt0112744/?ref_=fn_all_ttl_1,Crossing Guard,tt0112744
461,Smoke (1995),https://www.imdb.com/title/tt0114478/?ref_=fn_all_ttl_1,Smoke - Raucher unter sich,tt0114478
462,Like Water For Chocolate (Como agua para chocolate) (1992),https://www.imdb.com/title/tt29258436/?ref_=fn_all_ttl_3,Like Water for Chocolate,tt29258436
463,"Secret of Roan Inish, The (1994)",https://www.imdb.com/title/tt0111112/?ref_=fn_all_ttl_1,Das Geheimnis des Seehundbabys,tt0111112
464,Vanya on 42nd Street (1994),https://www.imdb.com/title/tt0111590/?ref_=fn_all_ttl_1,Vanya - 42. Straße,tt0111590
465,"Jungle Book, The (1994)",https://www.imdb.com/title/tt0061852/?ref_=fn_all_ttl_2,Das Dschungelbuch,tt0061852
466,Red Rock West (1992),https://www.imdb.com/title/tt0105226/?ref_=fn_all_ttl_1,Red Rock West,tt0105226
467,"Bronx Tale, A (1993)",https://www.imdb.com/title/tt33502248/?ref_=fn_all_ttl_2,A Bronx Tale: One Man Show,tt33502248
468,Rudy (1993),https://www.imdb.com/title/tt0108002/?ref_=fn_all_ttl_1,Touchdown - Sein Ziel ist der Sieg,tt0108002
469,Short Cuts (1993),https://www.imdb.com/title/tt0280260/?ref_=fn_all_ttl_3,Short Cuts,tt0280260
470,Tombstone (1993),https://www.imdb.com/title/tt0095327/?ref_=fn_all_ttl_5,Die letzten Glühwürmchen,tt0095327
471,Courage Under Fire (1996),https://www.imdb.com/title/tt0115956/?ref_=fn_all_ttl_1,Mut zur Wahrheit,tt0115956
472,Dragonheart (1996),https://www.imdb.com/title/tt0116136/?ref_=fn_all_ttl_1,Dragonheart,tt0116136
473,James and the Giant Peach (1996),https://www.imdb.com/title/tt0116683/?ref_=fn_all_ttl_1,James und der Riesenpfirsich,tt0116683
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),https://www.imdb.com/title/tt0057012/?ref_=fn_all_ttl_1,"Dr. Seltsam oder: Wie ich lernte, die Bombe zu lieben",tt0057012
475,Trainspotting (1996),https://www.imdb.com/title/tt0117951/?ref_=fn_all_ttl_1,Trainspotting - Neue Helden,tt0117951
476,"First Wives Club, The (1996)",https://www.imdb.com/title/tt7546362/?ref_=fn_all_ttl_4,First Wives Club,tt7546362
477,Matilda (1996),https://www.imdb.com/title/tt0117008/?ref_=fn_all_ttl_1,Matilda,tt0117008
478,"Philadelphia Story, The (1940)",https://www.imdb.com/title/tt5187360/?ref_=fn_all_ttl_4,The Philadelphia Bicycle Vignette Story,tt5187360
479,Vertigo (1958),https://www.imdb.com/title/tt0052357/?ref_=fn_all_ttl_1,Vertigo: Aus dem Reich der Toten,tt0052357
480,North by Northwest (1959),https://www.imdb.com/title/tt0053125/?ref_=fn_all_ttl_1,Der unsichtbare Dritte,tt0053125
481,"Apartment, The (1960)",https://www.imdb.com/title/tt0053604/?ref_=fn_all_ttl_1,Das Appartement,tt0053604
482,Some Like It Hot (1959),https://www.imdb.com/title/tt0053291/?ref_=fn_all_ttl_1,Manche mögen's heiß,tt0053291
483,Casablanca (1942),https://www.imdb.com/title/tt0034583/?ref_=fn_all_ttl_1,Casablanca,tt0034583
484,"Maltese Falcon, The (1941)",https://www.imdb.com/title/tt0033870/?ref_=fn_all_ttl_1,Die Spur des Falken,tt0033870
485,My Fair Lady (1964),https://www.imdb.com/title/tt6234398/?ref_=fn_all_ttl_4,Oh Mai Geum Bi,tt6234398
486,Sabrina (1954),https://www.imdb.com/title/tt33249795/?ref_=fn_all_ttl_5,Sabrina Carpenter: Taste,tt33249795
487,Roman Holiday (1953),https://www.imdb.com/title/tt0046250/?ref_=fn_all_ttl_1,Ein Herz und eine Krone,tt0046250
488,Sunset Blvd. (1950),https://www.imdb.com/title/tt0043014/?ref_=fn_all_ttl_1,Boulevard der Dämmerung,tt0043014
489,Notorious (1946),https://www.imdb.com/title/tt0038787/?ref_=fn_all_ttl_1,Berüchtigt,tt0038787
490,To Catch a Thief (1955),https://www.imdb.com/title/tt0048728/?ref_=fn_all_ttl_1,Über den Dächern von Nizza,tt0048728
491,"Adventures of Robin Hood, The (1938)",https://www.imdb.com/title/tt0029843/?ref_=fn_all_ttl_1,Die Abenteuer des Robin Hood,tt0029843
492,East of Eden (1955),https://www.imdb.com/title/tt0048028/?ref_=fn_all_ttl_1,Jenseits von Eden,tt0048028
493,"Thin Man, The (1934)",https://www.imdb.com/title/tt0025878/?ref_=fn_all_ttl_1,Mordsache Dünner Mann,tt0025878
494,His Girl Friday (1940),https://www.imdb.com/title/tt0032599/?ref_=fn_all_ttl_1,Sein Mädchen für besondere Fälle,tt0032599
495,Around the World in 80 Days (1956),https://www.imdb.com/title/tt9174578/?ref_=fn_all_ttl_2,In 80 Tagen um die Welt,tt9174578
496,It's a Wonderful Life (1946),https://www.imdb.com/title/tt0038650/?ref_=fn_all_ttl_1,Ist das Leben nicht schön?,tt0038650
497,Bringing Up Baby (1938),https://www.imdb.com/title/tt0029947/?ref_=fn_all_ttl_1,Leoparden küßt man nicht,tt0029947
498,"African Queen, The (1951)",https://www.imdb.com/title/tt0043265/?ref_=fn_all_ttl_1,African Queen,tt0043265
499,Cat on a Hot Tin Roof (1958),https://www.imdb.com/title/tt0051459/?ref_=fn_all_ttl_1,Die Katze auf dem heißen Blechdach,tt0051459
500,Fly Away Home (1996),https://www.imdb.com/title/tt34107144/?ref_=fn_all_ttl_5,Fly Away Home,tt34107144
501,Dumbo (1941),https://www.imdb.com/title/tt0033563/?ref_=fn_all_ttl_2,"Dumbo, der fliegende Elefant",tt0033563
502,Bananas (1971),https://www.imdb.com/title/tt0066808/?ref_=fn_all_ttl_1,Bananas,tt0066808
503,"Candidate, The (1972)",https://www.imdb.com/title/tt0056218/?ref_=fn_all_ttl_2,Botschafter der Angst,tt0056218
504,Bonnie and Clyde (1967),https://www.imdb.com/title/tt0061418/?ref_=fn_all_ttl_1,Bonnie und Clyde,tt0061418
505,Dial M for Murder (1954),https://www.imdb.com/title/tt0595284/?ref_=fn_all_ttl_4,Dial M for Murder,tt0595284
506,Rebel Without a Cause (1955),https://www.imdb.com/title/tt0048545/?ref_=fn_all_ttl_1,"...denn sie wissen nicht, was sie tun",tt0048545
507,"Streetcar Named Desire, A (1951)",https://www.imdb.com/title/tt4020156/?ref_=fn_all_ttl_4,National Theatre Live: A Streetcar Named Desire,tt4020156
508,"People vs. Larry Flynt, The (1996)",https://www.imdb.com/title/tt0117318/?ref_=fn_all_ttl_1,Larry Flynt - Die nackte Wahrheit,tt0117318
509,My Left Foot (1989),https://www.imdb.com/title/tt0097937/?ref_=fn_all_ttl_1,Mein linker Fuß,tt0097937
510,"Magnificent Seven, The (1954)",https://www.imdb.com/title/tt0054047/?ref_=fn_all_ttl_2,Die glorreichen Sieben,tt0054047
511,Lawrence of Arabia (1962),https://www.imdb.com/title/tt0056172/?ref_=fn_all_ttl_1,Lawrence von Arabien,tt0056172
512,Wings of Desire (1987),https://www.imdb.com/title/tt0093191/?ref_=fn_all_ttl_1,Der Himmel über Berlin,tt0093191
513,"Third Man, The (1949)",https://www.imdb.com/title/tt0041959/?ref_=fn_all_ttl_1,Der dritte Mann,tt0041959
514,Annie Hall (1977),https://www.imdb.com/title/tt0075686/?ref_=fn_all_ttl_1,Der Stadtneurotiker,tt0075686
515,"Boot, Das (1981)",https://www.imdb.com/title/tt30970892/?ref_=fn_all_ttl_4,Das Boot - Die komplette TV-Serie,tt30970892
516,Local Hero (1983),https://www.imdb.com/title/tt0085859/?ref_=fn_all_ttl_1,Local Hero,tt0085859
517,Manhattan (1979),https://www.imdb.com/title/tt0079522/?ref_=fn_all_ttl_1,Manhattan,tt0079522
518,Miller's Crossing (1990),https://www.imdb.com/title/tt0100150/?ref_=fn_all_ttl_1,Miller's Crossing,tt0100150
519,"Treasure of the Sierra Madre, The (1948)",https://www.imdb.com/title/tt0040897/?ref_=fn_all_ttl_1,Der Schatz der Sierra Madre,tt0040897
520,"Great Escape, The (1963)",https://www.imdb.com/title/tt16444626/?ref_=fn_all_ttl_5,Daetalchul,tt16444626
521,"Deer Hunter, The (1978)",https://www.imdb.com/title/tt0077416/?ref_=fn_all_ttl_1,Die durch die Hölle gehen,tt0077416
522,Down by Law (1986),https://www.imdb.com/title/tt0090967/?ref_=fn_all_ttl_1,Down by Law,tt0090967
523,Cool Hand Luke (1967),https://www.imdb.com/title/tt0061512/?ref_=fn_all_ttl_1,Der Unbeugsame,tt0061512
524,"Great Dictator, The (1940)",https://www.imdb.com/title/tt0032553/?ref_=fn_all_ttl_1,Der große Diktator,tt0032553
525,"Big Sleep, The (1946)",https://www.imdb.com/title/tt0038355/?ref_=fn_all_ttl_1,Tote schlafen fest,tt0038355
526,Ben-Hur (1959),https://www.imdb.com/title/tt0052618/?ref_=fn_all_ttl_1,Ben Hur,tt0052618
527,Gandhi (1982),https://www.imdb.com/title/tt0083987/?ref_=fn_all_ttl_1,Gandhi,tt0083987
528,"Killing Fields, The (1984)",https://www.imdb.com/title/tt0087553/?ref_=fn_all_ttl_1,Killing Fields - Schreiendes Land,tt0087553
529,My Life as a Dog (Mitt liv som hund) (1985),https://www.imdb.com/title/tt0089606/?,Cerro Torre: Schrei aus Stein,tt0089606
530,"Man Who Would Be King, The (1975)",https://www.imdb.com/title/tt0073341/?ref_=fn_all_ttl_1,"Der Mann, der König sein wollte",tt0073341
531,Shine (1996),https://www.imdb.com/title/tt7521898/?ref_=fn_all_ttl_3,Geunyang Saranghaneun Sai,tt7521898
532,Kama Sutra: A Tale of Love (1996),https://www.imdb.com/title/tt0412887/?ref_=fn_all_ttl_5,Kama Sutra II: The Art of Making Love,tt0412887
533,"Daytrippers, The (1996)",https://www.imdb.com/title/tt0116041/?ref_=fn_all_ttl_1,Seitensprung in Manhattan,tt0116041
534,Traveller (1997),https://www.imdb.com/title/tt10410442/?ref_=fn_all_ttl_4,Le Voyageur,tt10410442
535,Addicted to Love (1997),https://www.imdb.com/title/tt4962256/?ref_=fn_all_ttl_4,Whitney & Bobby: Addicted to Love,tt4962256
536,Ponette (1996),https://www.imdb.com/title/tt0117359/?ref_=fn_all_ttl_1,Ponette,tt0117359
537,My Own Private Idaho (1991),https://www.imdb.com/title/tt0102494/?ref_=fn_all_ttl_1,My Private Idaho,tt0102494
538,Anastasia (1997),https://www.imdb.com/title/tt0118617/?ref_=fn_all_ttl_1,Anastasia,tt0118617
539,Mouse Hunt (1997),https://www.imdb.com/title/tt0119715/?ref_=fn_all_ttl_1,Mäusejagd,tt0119715
540,Money Train (1995),https://www.imdb.com/title/tt0113845/?ref_=fn_all_ttl_1,Money Train,tt0113845
541,Mortal Kombat (1995),https://www.imdb.com/title/tt0170982/?ref_=fn_all_ttl_5,Mortal Kombat: Conquest,tt0170982
542,Pocahontas (1995),https://www.imdb.com/title/tt0114148/?ref_=fn_all_ttl_1,Pocahontas,tt0114148
543,"Misérables, Les (1995)",https://www.imdb.com/title/tt5900600/?ref_=fn_all_ttl_2,Les Misérables,tt5900600
544,Things to Do in Denver when You're Dead (1995),https://www.imdb.com/title/tt0114660/?ref_=fn_all_ttl_1,Das Leben nach dem Tod in Denver,tt0114660
545,Vampire in Brooklyn (1995),https://www.imdb.com/title/tt0114825/?ref_=fn_all_ttl_1,Vampire in Brooklyn,tt0114825
546,Broken Arrow (1996),https://www.imdb.com/title/tt0048848/?ref_=fn_all_ttl_3,Broken Arrow,tt0048848
547,"Young Poisoner's Handbook, The (1995)",https://www.imdb.com/title/tt3154430/?ref_=fn_all_ttl_3,The Poisoner's Handbook,tt3154430
548,"NeverEnding Story III, The (1994)",https://www.imdb.com/title/tt1772055/?ref_=fn_all_ttl_3,The NeverEnding Story III,tt1772055
549,Rob Roy (1995),https://www.imdb.com/title/tt0114287/?ref_=fn_all_ttl_1,Rob Roy,tt0114287
550,Die Hard: With a Vengeance (1995),https://www.imdb.com/title/tt5247302/?ref_=fn_all_ttl_2,Die Hard 3: Villains with a Vengeance,tt5247302
551,Lord of Illusions (1995),https://www.imdb.com/title/tt0113690/?ref_=fn_all_ttl_1,Lord of Illusions,tt0113690
552,Species (1995),https://www.imdb.com/title/tt23149780/?ref_=fn_all_ttl_5,Eden,tt23149780
553,"Walk in the Clouds, A (1995)",https://www.imdb.com/title/tt0114887/?ref_=fn_all_ttl_1,Dem Himmel so nah,tt0114887
554,Waterworld (1995),https://www.imdb.com/title/tt6416330/?ref_=fn_all_ttl_3,Wasserwelt Afrika,tt6416330
555,White Man's Burden (1995),https://www.imdb.com/title/tt0114928/?ref_=fn_all_ttl_1,Straße der Rache,tt0114928
556,Wild Bill (1995),https://www.imdb.com/title/tt0043170/?ref_=fn_all_ttl_4,Adventures of Wild Bill Hickok,tt0043170
557,Farinelli: il castrato (1994),https://www.imdb.com/title/tt0109771/?ref_=fn_all_ttl_1,"Farinelli, der Kastrat",tt0109771
558,Heavenly Creatures (1994),https://www.imdb.com/title/tt0110005/?ref_=fn_all_ttl_1,Heavenly Creatures,tt0110005
559,Interview with the Vampire (1994),https://www.imdb.com/title/tt3960394/?ref_=fn_all_ttl_1,Interview with the Vampire,tt3960394
560,"Kid in King Arthur's Court, A (1995)",https://www.imdb.com/title/tt1644137/?ref_=fn_all_ttl_2,A Kid in King Arthur's Court,tt1644137
561,Mary Shelley's Frankenstein (1994),https://www.imdb.com/title/tt0109836/?ref_=fn_all_ttl_1,Mary Shelleys Frankenstein,tt0109836
562,"Quick and the Dead, The (1995)",https://www.imdb.com/title/tt18346540/?ref_=fn_all_ttl_4,Spider-Man: The Quick and the Dead,tt18346540
563,Stephen King's The Langoliers (1995),https://www.imdb.com/title/tt0120689/?ref_=fn_all_ttl_2,The Green Mile,tt0120689
564,Tales from the Hood (1995),https://www.imdb.com/title/tt0114609/?ref_=fn_all_ttl_1,Tales from the Hood,tt0114609
565,Village of the Damned (1995),https://www.imdb.com/title/tt29043964/?ref_=fn_all_ttl_5,Village of the Damned,tt29043964
566,Clear and Present Danger (1994),https://www.imdb.com/title/tt0109444/?ref_=fn_all_ttl_1,Das Kartell,tt0109444
567,Wes Craven's New Nightmare (1994),https://www.imdb.com/title/tt2093032/?ref_=fn_all_ttl_5,Wes Craven's New Nightmare,tt2093032
568,Speed (1994),https://www.imdb.com/title/tt0111257/?ref_=fn_all_ttl_1,Speed,tt0111257
569,Wolf (1994),https://www.imdb.com/title/tt3556920/?ref_=fn_all_ttl_1,Wölfe,tt3556920
570,Wyatt Earp (1994),https://www.imdb.com/title/tt33038128/?ref_=fn_all_ttl_2,Wyatt Earp and the Cowboy War,tt33038128
571,Another Stakeout (1993),https://www.imdb.com/title/tt6285084/?ref_=fn_all_ttl_2,Another Stakeout 2,tt6285084
572,Blown Away (1994),https://www.imdb.com/title/tt9908860/?ref_=fn_all_ttl_3,Blown Away,tt9908860
573,Body Snatchers (1993),https://www.imdb.com/title/tt0049366/?ref_=fn_all_ttl_3,Die Dämonischen,tt0049366
574,Boxing Helena (1993),https://www.imdb.com/title/tt0582947/?ref_=fn_all_ttl_2,Boxing Helena,tt0582947
575,City Slickers II: The Legend of Curly's Gold (1994),https://www.imdb.com/title/tt1225323/?ref_=fn_all_ttl_2,Stanny Slickers II: The Legend of Ollie's Gold,tt1225323
576,Cliffhanger (1993),https://www.imdb.com/title/tt0159175/?ref_=fn_all_ttl_5,Rupan sansei,tt0159175
577,Coneheads (1993),https://www.imdb.com/title/tt13160504/?ref_=fn_all_ttl_3,State Farm Coneheads Commercial,tt13160504
578,Demolition Man (1993),https://www.imdb.com/title/tt4961612/?ref_=fn_all_ttl_4,Demolition Man,tt4961612
579,Fatal Instinct (1993),https://www.imdb.com/title/tt12803808/?ref_=fn_all_ttl_4,Die Gepardin: Kampf einer Mutter,tt12803808
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",https://www.imdb.com/title/tt0112966/?ref_=fn_all_ttl_1,Der Engländer der auf einen Hügel stieg und von einem Berg herunterkam,tt0112966
581,Kalifornia (1993),https://www.imdb.com/title/tt3783958/?ref_=fn_all_ttl_4,La La Land,tt3783958
582,"Piano, The (1993)",https://www.imdb.com/title/tt26894667/?ref_=fn_all_ttl_4,The Piano,tt26894667
583,Romeo Is Bleeding (1993),https://www.imdb.com/title/tt2866774/?ref_=fn_all_ttl_2,Romeo Is Bleeding,tt2866774
584,"Secret Garden, The (1993)",https://www.imdb.com/title/tt0041855/?ref_=fn_all_ttl_4,Der geheime Garten,tt0041855
585,Son in Law (1993),https://www.imdb.com/title/tt32044557/?ref_=fn_all_ttl_5,Unraveling the Son-In-Law,tt32044557
586,Terminal Velocity (1994),https://www.imdb.com/title/tt0111400/?ref_=fn_all_ttl_1,Tödliche Geschwindigkeit,tt0111400
587,"Hour of the Pig, The (1993)",https://www.imdb.com/title/tt3581920/?ref_=fn_all_ttl_2,The Last of Us,tt3581920
588,Beauty and the Beast (1991),https://www.imdb.com/title/tt0101414/?ref_=fn_all_ttl_2,Die Schöne und das Biest,tt0101414
589,"Wild Bunch, The (1969)",https://www.imdb.com/title/tt0065214/?ref_=fn_all_ttl_1,The Wild Bunch - Sie kannten kein Gesetz,tt0065214
590,Hellraiser: Bloodline (1996),https://www.imdb.com/title/tt0116514/?ref_=fn_all_ttl_1,Hellraiser 4 - Bloodline,tt0116514
591,Primal Fear (1996),https://www.imdb.com/title/tt29704470/?ref_=fn_all_ttl_4,Primal Fear,tt29704470
592,True Crime (1995),https://www.imdb.com/title/tt6110318/?ref_=fn_all_ttl_4,Law & Order True Crime,tt6110318
593,Stalingrad (1993),https://www.imdb.com/title/tt0376899/?ref_=fn_all_ttl_3,"Stalingrad - Der Angriff, der Kessel, der Untergang",tt0376899
595,"Fan, The (1996)",https://www.imdb.com/title/tt0082361/?ref_=fn_all_ttl_2,Der Fan,tt0082361
596,"Hunchback of Notre Dame, The (1996)",https://www.imdb.com/title/tt0031455/?ref_=fn_all_ttl_2,Der Glöckner von Notre Dame,tt0031455
597,Eraser (1996),https://www.imdb.com/title/tt27956473/?ref_=fn_all_ttl_3,Eraser,tt27956473
601,For Whom the Bell Tolls (1943),https://www.imdb.com/title/tt0420626/?ref_=fn_all_ttl_2,For Whom the Bell Tolls,tt0420626
602,"American in Paris, An (1951)",https://www.imdb.com/title/tt7877016/?ref_=fn_all_ttl_3,Ein Amerikaner in Paris - Das Musical,tt7877016
603,Rear Window (1954),https://www.imdb.com/title/tt0047396/?ref_=fn_all_ttl_1,Das Fenster zum Hof,tt0047396
604,It Happened One Night (1934),https://www.imdb.com/title/tt0025316/?ref_=fn_all_ttl_1,Es geschah in einer Nacht,tt0025316
605,Meet Me in St. Louis (1944),https://www.imdb.com/title/tt0468797/?ref_=fn_all_ttl_4,Liza Minnelli on 'Meet Me in St. Louis',tt0468797
606,All About Eve (1950),https://www.imdb.com/title/tt0042192/?ref_=fn_all_ttl_1,Alles über Eva,tt0042192
607,Rebecca (1940),https://www.imdb.com/title/tt0032976/?ref_=fn_all_ttl_1,Rebecca,tt0032976
608,Spellbound (1945),https://www.imdb.com/title/tt0334405/?ref_=fn_all_ttl_4,Spellbound,tt0334405
609,Father of the Bride (1950),https://www.imdb.com/title/tt0042451/?ref_=fn_all_ttl_3,Vater der Braut,tt0042451
610,Gigi (1958),https://www.imdb.com/title/tt31579612/?ref_=fn_all_ttl_4,Gigi,tt31579612
611,Laura (1944),https://www.imdb.com/title/tt0037008/?ref_=fn_all_ttl_2,Laura,tt0037008
612,Lost Horizon (1937),https://www.imdb.com/title/tt0029162/?ref_=fn_all_ttl_1,In den Fesseln von Shangri-La,tt0029162
613,My Man Godfrey (1936),https://www.imdb.com/title/tt0028010/?ref_=fn_all_ttl_1,Mein Mann Godfrey,tt0028010
614,Giant (1956),https://www.imdb.com/title/tt0129167/?ref_=fn_all_ttl_4,Der Gigant aus dem All,tt0129167
615,"39 Steps, The (1935)",https://www.imdb.com/title/tt0026029/?ref_=fn_all_ttl_1,Die 39 Stufen,tt0026029
616,Night of the Living Dead (1968),https://www.imdb.com/title/tt0063350/?ref_=fn_all_ttl_1,Die Nacht der lebenden Toten,tt0063350
617,"Blue Angel, The (Blaue Engel, Der) (1930)",https://www.imdb.com/title/tt0020697/?ref_=fn_all_ttl_1,Der blaue Engel,tt0020697
618,Picnic (1955),https://www.imdb.com/title/tt0073540/?ref_=fn_all_ttl_1,Picknick am Valentinstag,tt0073540
619,Extreme Measures (1996),https://www.imdb.com/title/tt8499046/?ref_=fn_all_ttl_2,Extreme Measures,tt8499046
620,"Chamber, The (1996)",https://www.imdb.com/title/tt0078243/?ref_=fn_all_ttl_4,Die 36 Kammern der Shaolin,tt0078243
621,"Davy Crockett, King of the Wild Frontier (1955)",https://www.imdb.com/title/tt0047977/?ref_=fn_all_ttl_1,"Davy Crockett, König der Trapper",tt0047977
622,Swiss Family Robinson (1960),https://www.imdb.com/title/tt0222519/?ref_=fn_all_ttl_4,Die Robinsons - Aufbruch ins Ungewisse,tt0222519
623,Angels in the Outfield (1994),https://www.imdb.com/title/tt0043286/?ref_=fn_all_ttl_2,Angels in the Outfield,tt0043286
624,"Three Caballeros, The (1945)",https://www.imdb.com/title/tt8611524/?ref_=fn_all_ttl_2,Die Legende der Drei Caballeros,tt8611524
625,"Sword in the Stone, The (1963)",https://www.imdb.com/title/tt0408237/?ref_=fn_all_ttl_4,Music Magic: The Sherman Brothers - The Sword in the Stone,tt0408237
627,Robin Hood: Prince of Thieves (1991),https://www.imdb.com/title/tt0102798/?ref_=fn_all_ttl_1,Robin Hood - König der Diebe,tt0102798
628,Sleepers (1996),https://www.imdb.com/title/tt23739022/?ref_=fn_all_ttl_2,Sleepers,tt23739022
629,Victor/Victoria (1982),https://www.imdb.com/title/tt0265987/?ref_=fn_all_ttl_2,Victor/Victoria,tt0265987
630,"Great Race, The (1965)",https://www.imdb.com/title/tt0059243/?ref_=fn_all_ttl_1,Das große Rennen rund um die Welt,tt0059243
631,"Crying Game, The (1992)",https://www.imdb.com/title/tt0926107/?ref_=fn_all_ttl_5,The Making of 'The Crying Game',tt0926107
632,Sophie's Choice (1982),https://www.imdb.com/title/tt0084707/?ref_=fn_all_ttl_1,Sophies Entscheidung,tt0084707
633,"Christmas Carol, A (1938)",https://www.imdb.com/title/tt0044008/?ref_=fn_all_ttl_3,Charles Dickens - Eine Weihnachtsgeschichte,tt0044008
634,Microcosmos: Le peuple de l'herbe (1996),https://www.imdb.com/title/tt0117040/?ref_=fn_all_ttl_1,Mikrokosmos - Das Volk der Gräser,tt0117040
635,"Fog, The (1980)",https://www.imdb.com/title/tt0317910/?ref_=fn_all_ttl_3,The Fog of War,tt0317910
636,Escape from New York (1981),https://www.imdb.com/title/tt5726168/?ref_=fn_all_ttl_3,John Carpenter: Escape from New York,tt5726168
637,"Howling, The (1981)",https://www.imdb.com/title/tt0082533/?ref_=fn_all_ttl_1,Das Tier,tt0082533
