item_id,Rating,voteCount,Budget,Gross worldwide,Runtime,Director_Doug Walker,Director_Alfred Hitchcock,Director_Woody Allen,Director_Steven Spielberg,Director_James Cameron,Director_Stanley Kubrick,Director_Frank Capra,Director_Robert Stevenson,Director_Martin Scorsese,Director_Orson Welles,Director_Clint Eastwood,Director_Rob Reiner,Director_Francis Ford Coppola,Director_Milos Forman,Director_Craig Mazin,Director_Nick Park,Director_Billy Wilder,Director_John Huston,Director_Krzysztof Kieslowski,Director_James Ivory
411,6.6,20019.0,8000000.0,54.0,6420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,5.9,12093.0,12000000.0,21440752.0,5400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,5.4,16251.0,13000000.0,5781045.0,5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,7.3,10885.0,7900000.0,20123620.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,8.2,29.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,8.0,30.0,8000000.0,10292300.0,2160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,8.7,17.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,7.6,3475.0,8000000.0,10292300.0,5040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,7.8,192349.0,6000000.0,103125597.0,8340.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,7.3,160238.0,3000000.0,865.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,7.6,36199.0,850000.0,6292.0,8280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,7.7,17.0,8000000.0,10292300.0,5700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,8.4,36.0,8000000.0,10292300.0,2640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,5.6,59964.0,800000.0,14568989.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,7.0,15973.0,3900000.0,4479470.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,8.5,19.0,8000000.0,10292300.0,2820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,9.1,19.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,7.9,83954.0,1200000.0,4535.0,5460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,7.7,87832.0,1200000.0,651.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,7.7,64057.0,8000000.0,106318.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,7.2,18631.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,7.7,107684.0,2280000.0,76412966.0,7440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,8.8,30.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,7.5,55304.0,1900000.0,10292300.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,8.0,231889.0,6000000.0,102311848.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,7.6,257.0,25000.0,10292300.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,5.9,120088.0,19000000.0,107516369.0,5400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,5.6,13540.0,5000000.0,12534817.0,6240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,6.4,185.0,8000000.0,10292300.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,7.9,10882.0,8000000.0,10292300.0,7320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,6.7,46675.0,10000000.0,8248524.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,7.3,10779.0,125000.0,10292300.0,4680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,7.0,7.0,2000.0,10292300.0,960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,7.4,217395.0,1800000.0,33861748.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,7.5,140852.0,2800000.0,60922980.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,7.4,96.0,8000000.0,10292300.0,1440.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,6.9,26.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,7.2,313521.0,6000000.0,396271103.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,6.9,139.0,8000000.0,10292300.0,2760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,8.8,20.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,7.3,4955.0,8000000.0,10292300.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,6.6,23350.0,8000000.0,21890845.0,6420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,5.6,45266.0,18000000.0,31480418.0,5280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,7.7,117.0,500000.0,10292300.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7.6,114382.0,25000000.0,27426335.0,7320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,6.9,1042.0,8000000.0,10292300.0,6180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,6.3,14939.0,9000000.0,868979.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,7.4,39073.0,7000000.0,8367636.0,6720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,7.6,1473.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,7.4,10267.0,3000000.0,6159269.0,6180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,7.3,5437.0,8000000.0,1746050.0,7140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,7.6,205931.0,4000000.0,205843612.0,4680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,7.0,26754.0,8000000.0,2502551.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,8.3,16.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,7.5,71437.0,8000000.0,22881563.0,6840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,8.2,57.0,8000000.0,10292300.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,8.5,346126.0,3700000.0,839052.0,5280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,6.6,61536.0,46000000.0,100860818.0,6960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,6.4,103769.0,57000000.0,115267375.0,6180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,6.7,76323.0,38000000.0,28946127.0,4740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,8.3,536581.0,1800000.0,9631984.0,5700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,8.1,747684.0,1500000.0,16992984.0,5580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,7.6,2140.0,8000000.0,10292300.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,7.0,184958.0,36000000.0,33461380.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,8.8,14.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,8.3,443819.0,2479000.0,7968347.0,7680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,8.3,359642.0,3101000.0,197920.0,8160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,8.3,208252.0,3000000.0,18783770.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
482,8.2,294228.0,2883848.0,208786.0,7260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,8.5,629609.0,950000.0,4727083.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,7.9,170713.0,375000.0,40055.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485,7.8,134.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,7.8,725.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,8.0,152479.0,1500000.0,103197.0,7080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,8.4,248149.0,1752000.0,309467.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
489,7.9,110751.0,2000000.0,117060.0,6120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,7.4,83451.0,2500000.0,7117.0,6360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,7.9,56086.0,1900000.0,4553.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,7.8,50235.0,8000000.0,28926.0,7080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,7.9,33751.0,226408.0,10292300.0,5460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,7.8,65480.0,8000000.0,330.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,7.2,12842.0,8000000.0,2164782.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,8.6,526350.0,3180000.0,10635461.0,7800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,7.8,68118.0,1073000.0,13054.0,5640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,7.7,86639.0,1000000.0,46305.0,6300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,7.9,55200.0,3000000.0,1872.0,6480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,8.4,5.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,7.2,146781.0,950000.0,3890.0,3840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,6.9,38861.0,2000000.0,136200.0,4920.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,7.9,82436.0,2200000.0,2757256.0,7560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,7.7,124457.0,2500000.0,2560.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,8.8,31.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,7.6,100627.0,1500000.0,218434.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,8.2,1186.0,8000000.0,2111308.0,10800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,7.3,103230.0,36000000.0,20300385.0,7800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
509,7.8,82363.0,600000.0,14743391.0,6180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,7.7,106407.0,2000000.0,416.0,7680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,8.3,328221.0,15000000.0,45766917.0,13620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,7.9,80683.0,8000000.0,3518525.0,7680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,8.1,189210.0,8000000.0,1406393.0,6240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,7.9,283762.0,4000000.0,38289445.0,5580.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,8.9,221.0,14000000.0,10292300.0,18540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,7.3,27983.0,3000000.0,5975220.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,7.8,150605.0,9000000.0,40194067.0,5760.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,7.7,145651.0,14000000.0,5080409.0,6900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,8.2,136998.0,3000000.0,5014000.0,7560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520,8.6,58.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,8.1,374592.0,15000000.0,49080126.0,10980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,7.6,57007.0,1100000.0,1529199.0,6420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,8.0,194080.0,3200000.0,1767.0,7620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,8.4,248203.0,2000000.0,972212.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,7.9,93086.0,250000.0,51050.0,6840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,8.1,262366.0,15000000.0,74439376.0,12720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,8.0,243710.0,22000000.0,52768419.0,11460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,7.8,61532.0,14400000.0,34700291.0,8460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,7.6,23229.0,8000000.0,8349284.0,6060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,7.7,53649.0,8000000.0,12678.0,7740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531,8.1,3667.0,8000000.0,10292300.0,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,6.9,67.0,8000000.0,10292300.0,2880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,7.0,7948.0,8000000.0,2099677.0,5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,7.2,275.0,8000000.0,10292300.0,5340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,7.8,14.0,8000000.0,10292300.0,7200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,7.5,4869.0,8000000.0,1300377.0,5820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,6.9,64349.0,2500000.0,6407821.0,6240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,7.1,141432.0,50000000.0,139804348.0,5640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,6.5,62524.0,38000000.0,122417389.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,5.7,44257.0,68000000.0,35431113.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,6.2,5379.0,8000000.0,10292300.0,2400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,6.7,210229.0,55000000.0,346079773.0,4860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,7.8,9907.0,8000000.0,10292300.0,2820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,6.7,30540.0,7000000.0,529766.0,6900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,4.7,25961.0,20000000.0,19751736.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,7.5,283.0,8000000.0,10292300.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,8.3,370.0,8000000.0,10292300.0,6780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,8.6,194.0,8000000.0,10292300.0,1680.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,6.9,47537.0,28000000.0,31596911.0,8340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,7.8,112.0,8000000.0,10292300.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,6.0,20160.0,12000000.0,13294422.0,6540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,6.6,1275.0,8000000.0,276464.0,7200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,6.7,37757.0,20000000.0,50008143.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,8.2,11.0,8000000.0,10292300.0,2760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,5.3,5280.0,7000000.0,3734870.0,5340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,7.6,244.0,25000.0,10292300.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,6.8,7630.0,8000000.0,1600226.0,6660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,7.2,69109.0,5000000.0,3049950.0,5940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,7.5,32086.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,7.7,110.0,8000000.0,10292300.0,1260.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,6.3,60828.0,45000000.0,112006296.0,7380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,7.2,15.0,8000000.0,10292300.0,3120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,8.6,1480072.0,60000000.0,286801374.0,11340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,6.5,10218.0,6000000.0,11837928.0,5880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,8.8,9.0,8000000.0,10292300.0,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,6.9,111927.0,62000000.0,215887717.0,8460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,7.2,8.0,8000000.0,10292300.0,1440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,7.3,407245.0,30000000.0,350448145.0,6960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,8.2,16382.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,7.8,3898.0,8000000.0,10292300.0,2400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,8.3,48.0,8000000.0,10292300.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,7.2,4157.0,8000000.0,10292300.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,7.7,57257.0,417000.0,3717.0,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,7.4,606.0,8000000.0,10292300.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,7.4,783.0,8000000.0,10292300.0,1320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,7.8,2588.0,8000000.0,10292300.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,7.6,39.0,8000000.0,10292300.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,9.0,10.0,8000000.0,10292300.0,5100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,7.8,28.0,8000000.0,10292300.0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,6.6,19160.0,40997769.0,10904930.0,5940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,8.0,715999.0,30000000.0,509183536.0,7680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,8.3,119.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,7.9,115.0,8000000.0,10292300.0,5580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,7.5,3426.0,8000000.0,10292300.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,8.4,26.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,5.5,15037.0,50000000.0,16487349.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,8.7,626988.0,8000000.0,10292300.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,8.0,492231.0,25000000.0,451291298.0,5040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,7.9,92817.0,6244087.0,640561.0,8700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,5.1,25747.0,4000000.0,9336886.0,5100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,7.8,20.0,8000000.0,10292300.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,7.4,2975.0,8000000.0,10292300.0,2520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,8.2,1050.0,1500000.0,10292300.0,9900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,6.6,2103.0,8000000.0,10292300.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,7.8,12768.0,1800000.0,10292300.0,6960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,7.5,88.0,8000000.0,10292300.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,8.2,13.0,8000000.0,10292300.0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,7.9,540.0,750000.0,290416.0,9600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,8.5,544623.0,1000000.0,37905475.0,6720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,8.1,116529.0,325000.0,16993.0,6300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,9.3,23.0,8000000.0,10292300.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,8.2,144203.0,1400000.0,154736.0,8280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,8.1,157359.0,1288000.0,113328.0,7800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,7.6,12563.0,8000000.0,7457710.0,5820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,7.1,13025.0,8000000.0,10292300.0,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,6.8,94.0,8000000.0,10292300.0,840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,7.9,53638.0,1020000.0,151.0,5280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,7.6,15115.0,4000000.0,10292300.0,7920.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
613,7.9,27490.0,656000.0,10292300.0,5640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,8.1,243545.0,70000000.0,23338352.0,5160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,7.6,63810.0,50000.0,52623.0,5160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,7.8,144985.0,114000.0,237994.0,5760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,7.6,16973.0,500000.0,4410.0,6240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,7.4,43360.0,440000.0,147201.0,6900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,8.0,47.0,8000000.0,10292300.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,7.6,19279.0,8000000.0,10292300.0,6960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,6.8,5213.0,8000000.0,10292300.0,5580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
