latitude,longitude,price
40.7204,-73.993,3000
40.7196,-74.0109,4500
40.7866,-73.9512,2300
40.7606,-73.9963,4350
40.7476,-73.9965,2600
40.7609,-73.986,4095
40.7137,-73.9904,2550
40.7621,-73.9495,2450
40.7291,-73.9769,4161
40.6687,-73.9897,6500
40.7692,-73.9873,5200
40.8453,-73.9427,2270
40.7315,-73.9864,2925
40.7898,-73.9744,2795
40.7601,-73.99,2099
40.7723,-73.953,3500
40.7593,-73.9959,3500
40.7113,-74.0056,8500
40.75,-73.9706,1650
40.7978,-73.9728,4495
40.7088,-74.0059,3100
40.7625,-73.9938,1850
40.7601,-73.994,3300
40.7776,-73.9554,3500
40.7694,-73.9562,3200
40.7542,-73.9955,2595
40.7487,-73.9755,5400
40.6769,-73.9666,3075
40.7568,-73.9982,3400
40.7698,-73.9839,3850
40.7626,-73.9906,2400
40.7842,-73.948,3990
40.6633,-73.9826,2050
40.7436,-73.9727,5750
40.7261,-73.987,4295
40.7296,-73.9869,4500
40.7056,-74.0162,2500
40.7344,-74.0032,4200
40.7594,-73.9712,4800
40.8077,-73.9427,1585
40.742,-73.9969,8000
40.7605,-73.9952,2695
40.7084,-74.0044,4515
40.7067,-74.0101,2775
40.7056,-74.0162,2760
40.7744,-73.9555,2095
40.7084,-74.0057,2895
40.7273,-73.985,4900
40.8666,-73.9217,2050
40.7437,-73.9749,2800
40.7553,-73.832,2250
40.7365,-74.0049,5495
40.6893,-73.9226,1895
40.7619,-73.9609,2700
40.844,-73.9404,2500
40.7647,-73.9936,1900
40.7487,-73.9425,2500
40.737,-74.0016,5595
40.7739,-73.9499,2625
40.7692,-73.9258,2600
40.6748,-73.9809,2400
40.7726,-73.9568,2100
40.8022,-73.9449,2000
40.7584,-73.9653,11800
40.7486,-73.9805,3900
40.7598,-73.9925,3975
40.7098,-74.0091,9000
40.7278,-74.0,2850
40.7081,-74.0065,3650
40.7669,-73.9888,2240
40.8177,-73.9409,1695
40.7442,-73.8925,2499
40.7334,-74.0047,5400
40.8007,-73.961,2950
40.7454,-73.9776,2700
40.7517,-73.969,3195
40.7239,-73.9901,2650
40.7465,-73.9565,2950
40.7402,-73.985,5400
40.7593,-73.9628,3437
40.656,-73.9331,2900
40.8067,-73.9527,2595
40.6345,-74.0202,8333
40.7707,-73.9512,2039
40.7813,-73.9525,1750
40.7782,-73.9482,4200
40.7313,-74.0068,4500
40.7796,-73.9528,3195
40.7254,-73.9873,4034
40.8634,-73.899,1575
40.7239,-73.9892,3400
40.7255,-73.9945,4400
40.7539,-73.9677,3400
40.7818,-73.9478,2345
40.7238,-73.8501,2500
40.7957,-73.9481,2659
40.769,-73.9436,2750
40.8198,-73.9578,3150
40.7087,-74.0058,4057
40.7292,-73.986,2400
40.8209,-73.9561,2400
40.7304,-74.005,3495
40.7781,-73.9778,3400
40.7716,-73.9506,7750
40.7537,-73.9682,2575
40.7378,-73.9877,5595
40.6968,-73.9829,2500
40.7695,-73.9603,3450
40.7032,-73.9914,5685
40.645,-73.9639,1650
40.7191,-74.0109,6150
40.7595,-73.9712,4325
40.7814,-73.9507,3194
40.8198,-73.9578,1900
40.7645,-73.984,4880
40.7058,-74.0086,4200
40.815,-73.9486,1700
40.7505,-74.0022,4500
40.7318,-74.0044,3995
40.7295,-74.0029,3450
40.8175,-73.9366,1515
40.7295,-73.9847,2399
40.7843,-73.9503,2825
40.7476,-73.9732,5570
40.7461,-73.9971,2950
40.7111,-74.0055,12850
40.7572,-73.9648,2900
40.7061,-74.0111,5850
40.7449,-73.9464,2495
40.7297,-73.986,3825
40.7054,-74.0095,4252
40.7265,-73.9877,7000
40.7727,-73.9592,2695
40.7241,-73.984,5000
40.7645,-73.984,3450
40.7548,-73.9944,3200
40.7488,-73.9868,3200
40.7919,-73.9659,3300
40.7447,-73.9741,3295
40.6952,-73.9831,2650
40.7805,-73.9487,2300
40.7399,-73.9864,4095
40.7539,-73.9686,2450
40.7743,-73.9874,2625
40.7518,-73.9944,5995
40.7654,-73.9899,4095
40.8026,-73.9397,2400
40.7606,-73.9991,3390
40.7376,-73.9828,5000
40.7365,-74.0049,4695
40.7278,-73.9809,2890
40.7891,-73.9749,2900
40.8163,-73.9416,2300
40.8495,-73.9328,1995
40.7676,-73.9601,5795
40.7845,-73.9503,2550
40.7436,-73.9727,4800
40.7619,-73.9609,2800
40.7631,-73.9581,2100
40.8175,-73.9366,1525
40.7681,-73.9544,1850
40.7594,-73.9712,4350
40.7771,-73.9445,2850
40.7209,-73.8643,2000
40.8521,-73.9413,1900
40.7228,-73.9945,4695
40.7668,-73.9841,3700
40.8231,-73.9539,4000
40.7677,-73.9616,2900
40.7413,-73.9779,2500
40.7081,-74.0065,5500
40.7538,-73.974,2200
40.7593,-73.9962,4995
40.7609,-73.986,3695
40.796,-73.9742,2500
40.7944,-73.9712,2875
40.8647,-73.9201,1500
40.778,-73.9512,2400
40.7636,-73.9938,1750
40.6524,-73.9572,1950
40.6945,-73.9389,2000
40.7856,-73.9498,3200
40.7845,-73.9503,2800
40.7611,-73.9504,2995
40.7671,-73.9529,3350
40.7845,-73.9503,2750
40.7182,-73.9639,3545
40.761,-73.999,2995
40.7593,-73.9959,4639
40.7444,-73.9754,5678
40.7324,-73.9875,4595
40.7486,-73.9903,8000
40.7075,-74.0059,2995
40.7244,-73.9942,4500
40.7587,-73.9838,2600
40.8342,-73.9427,1850
40.7746,-73.9497,2250
40.7698,-73.9512,3495
40.7223,-73.8424,1825
40.7572,-73.9648,3000
40.7625,-73.9864,3145
40.8639,-73.8966,1695
40.7209,-73.9806,2995
40.7845,-73.9503,2500
40.7257,-73.978,2050
40.8224,-73.9435,2556
40.7769,-73.9459,2100
40.7668,-73.962,4500
40.7677,-73.9916,5000
40.7743,-73.9875,3400
40.7481,-73.9564,2997
40.7929,-73.9506,2475
40.7906,-73.9687,6150
40.7663,-73.917,3000
40.7081,-74.0065,2500
40.7769,-73.9531,2850
40.7845,-73.976,3100
40.7793,-73.9496,1695
40.7437,-73.9851,4730
40.761,-74.0002,2500
40.7401,-73.9887,4795
40.762,-73.9636,1900
40.8299,-73.9415,3150
40.7326,-73.9965,2300
40.8274,-73.9452,1900
40.76,-73.996,2900
40.7473,-73.9736,2650
40.787,-73.9509,1900
40.7586,-73.9838,3600
40.7246,-73.8519,1550
40.6594,-73.9843,3900
40.7069,-74.0112,3095
40.7464,-73.9738,2225
40.7274,-73.9807,2299
40.7354,-74.0056,2677
40.7593,-73.9959,5995
40.7478,-73.9571,2525
40.6772,-73.9828,2100
40.8217,-73.9486,1900
40.7057,-74.0085,3525
40.7708,-73.9864,3600
40.7343,-74.0094,3495
40.7478,-74.0008,2675
40.7301,-73.9942,2600
40.7536,-73.9682,2000
40.7413,-73.9781,4900
40.7788,-73.9806,2954
40.6953,-73.929,2300
40.785,-73.9773,2865
40.7302,-73.9826,4695
40.7449,-73.9811,5350
40.734,-74.0046,3500
40.7448,-73.9909,3617
40.7466,-73.9779,2600
40.7486,-73.9903,7500
40.7494,-73.9897,4300
40.7444,-73.9774,2900
40.7701,-73.9859,4550
40.7609,-73.986,6000
40.6788,-73.9688,5010
40.7704,-73.9566,4000
40.7595,-73.9887,2450
40.584,-73.9839,2800
40.7894,-73.9764,2350
40.7681,-73.9544,2200
40.7436,-73.9727,6100
40.7735,-73.9509,2750
40.7777,-73.9532,2050
40.7772,-73.9528,2350
40.7853,-73.9803,4095
40.8272,-73.9466,2100
40.773,-73.956,1800
40.7612,-73.9623,2599
40.7106,-73.9641,3400
40.7372,-73.9981,5250
40.7482,-74.0051,4675
40.7715,-73.993,5000
40.7299,-74.004,2875
40.7546,-73.9983,2700
40.7451,-73.9853,2500
40.7645,-73.984,2400
40.7426,-73.9808,3495
40.7099,-74.004,3000
40.7348,-73.9865,3100
40.7297,-74.004,3650
40.8023,-73.9617,3520
40.7619,-73.9609,2850
40.7703,-73.9635,2500
40.7862,-73.944,3695
40.7732,-73.9178,3450
40.7376,-73.9827,5250
40.7709,-73.9318,3400
40.73,-73.9864,3000
40.6963,-73.9364,4300
40.7276,-73.9839,4095
40.7067,-74.0072,2575
40.7943,-73.9675,6250
40.7344,-74.0057,2350
40.7456,-73.9959,2677
40.7745,-73.9502,1850
40.7136,-74.0082,2900
40.7318,-73.9875,2895
40.6625,-73.9955,2400
40.7278,-73.9999,2750
40.7444,-73.9754,3295
40.7807,-73.985,3975
40.7812,-73.9484,2195
40.7426,-73.9808,2695
40.7461,-73.9757,2750
40.7208,-73.9825,3823
40.7782,-73.9792,3475
40.7835,-73.9774,2125
40.7328,-73.9972,4295
40.7545,-73.9186,1700
40.7171,-74.0047,5395
40.7695,-73.9603,7950
40.7162,-73.9454,2200
40.7639,-73.9893,2350
40.761,-73.999,2625
40.7243,-73.988,1875
40.7658,-73.9826,3950
40.7476,-73.976,2875
40.7804,-73.9794,6300
40.6802,-73.9092,4000
40.7389,-73.9929,7800
40.7727,-73.9518,3000
40.7802,-73.9517,2027
40.761,-73.999,3500
40.7479,-73.9739,3300
40.7618,-73.9921,2200
40.7054,-74.0102,4600
40.7216,-73.9927,3250
40.7084,-74.0151,3850
40.7633,-73.9628,3800
40.7816,-73.9532,3295
40.7314,-74.0019,2875
40.7237,-73.9898,4695
40.746,-73.9548,2825
40.7436,-73.9727,3298
40.5946,-73.9643,1600
40.7575,-73.9625,3500
40.7708,-73.9516,2395
40.7181,-73.9896,3450
40.7811,-73.9482,2750
40.7321,-73.9859,4500
40.7027,-73.944,6500
40.6999,-73.9221,3000
40.7054,-74.0117,4100
40.786,-73.9796,8495
40.7779,-73.9515,2500
40.7754,-73.9466,2100
40.7747,-73.9789,3995
40.7514,-73.9864,2650
40.7575,-73.9625,3095
40.7074,-74.0122,2675
40.8223,-73.94,1850
40.706,-74.0088,3050
40.7487,-73.9901,3780
40.7334,-74.0047,5550
40.7633,-73.9785,3195
40.7923,-73.9764,5850
40.7282,-73.9826,2750
40.7801,-73.9544,1810
40.7769,-73.9531,3000
40.7074,-74.0076,3100
40.7666,-73.9241,2095
40.7404,-73.9795,6645
40.6234,-74.0254,2200
40.7793,-73.9532,3100
40.7494,-73.9875,4600
40.7054,-74.0095,2915
40.8667,-73.9231,2400
40.7064,-74.01,3650
40.695,-73.9713,3160
40.7167,-73.9649,3400
40.7198,-73.9891,3795
40.7752,-73.952,1850
40.7244,-73.9942,4495
40.6842,-73.9143,1700
40.7728,-73.9502,2150
40.7592,-73.9948,5700
40.7006,-73.9196,2175
40.7984,-73.9632,2595
40.7656,-73.9905,2100
40.802,-73.9659,3300
40.7404,-73.9795,3415
40.7681,-73.9544,1825
40.7912,-73.9794,3300
40.7586,-73.9838,3600
40.7067,-74.018,2325
40.6857,-73.9741,2450
40.7773,-73.9469,3150
40.7347,-74.0009,4495
40.7817,-73.9825,2075
40.7972,-73.9336,2000
40.7328,-74.0089,3000
40.7564,-73.9945,3042
40.7136,-73.981,3275
40.7341,-73.9896,3375
40.7676,-73.9601,3295
40.7612,-73.9624,2199
40.7069,-74.0117,3600
40.7515,-73.9401,2100
40.742,-73.9969,8490
40.7804,-73.9548,5350
40.7277,-73.9826,2345
40.7087,-74.0058,5000
40.7416,-73.9985,2400
40.8767,-73.9177,3200
40.765,-73.9882,2800
40.6875,-73.931,2600
40.7586,-73.9838,2700
40.7072,-74.0124,2800
40.7875,-73.9425,3395
40.761,-73.999,4640
40.7705,-73.9485,1875
40.7328,-74.0089,2900
40.7356,-73.9789,4885
40.6878,-73.9647,2350
40.6668,-73.9615,3300
40.7633,-73.9849,5275
40.7457,-73.9563,2750
40.7808,-73.9508,1990
40.7436,-73.9727,5995
40.7587,-73.9838,3500
40.7084,-74.0066,2500
40.6927,-73.986,2565
40.7054,-74.0095,2625
40.7333,-73.975,4942
40.7476,-73.9732,5570
40.7297,-73.9999,2195
40.6809,-73.9778,1900
40.7794,-73.9498,2099
40.8906,-73.9079,2300
40.74,-73.9976,2300
40.7241,-73.9946,3375
40.7413,-73.9779,3100
40.7628,-73.9849,2850
40.7448,-73.9784,4250
40.733,-73.9758,3277
40.7178,-73.9984,2580
40.7075,-74.0113,3190
40.7785,-73.9842,2600
40.741,-73.9202,1950
40.7391,-73.9936,7458
40.7487,-73.9425,1995
40.735,-73.9816,2950
40.7721,-73.9885,6000
40.7292,-74.0012,3195
40.8007,-73.961,2950
40.748,-73.978,3500
40.7981,-73.9685,2100
40.7678,-73.9915,3495
40.8031,-73.957,3000
40.6687,-73.9823,4500
40.7808,-73.9483,1950
40.7796,-73.9528,3775
40.7671,-73.9529,3400
40.7771,-73.9445,1900
40.7334,-74.0047,4350
40.8036,-73.9568,3100
40.7855,-73.9761,5415
40.7567,-73.9692,3000
40.8431,-73.9358,1950
40.7951,-73.9676,2995
40.7861,-73.9438,4695
40.7448,-73.9919,3000
40.74,-74.0006,1875
40.7437,-73.9851,3400
40.7841,-73.9487,2700
40.761,-73.999,2375
40.7696,-73.9886,3300
40.7488,-73.977,3000
40.7238,-73.9898,3995
40.7704,-73.9566,3895
40.8278,-73.9412,1925
40.718,-74.0102,7900
40.6258,-73.9415,1850
40.747,-73.9768,4300
40.744,-73.9964,2500
40.7513,-73.9721,6350
40.7166,-74.0049,2595
40.7438,-73.9743,5500
40.724,-73.9839,5999
40.7277,-74.0,3950
40.7326,-73.9749,3323
40.6798,-73.9818,4000
40.6764,-73.9808,3600
40.7426,-73.9781,4325
40.7564,-73.9717,3500
40.7516,-73.969,3200
40.7081,-74.0013,3050
40.8021,-73.9392,2295
40.813,-73.9386,4700
40.7595,-73.9922,1650
40.7076,-74.011,2819
40.79,-73.9758,8500
40.7286,-73.8487,2200
40.7477,-73.9729,3250
40.7301,-73.9927,3850
40.6781,-73.9525,3000
40.7701,-73.955,5300
40.7897,-73.9734,6399
40.7382,-74.0023,3000
40.7477,-73.9774,3300
40.774,-73.9531,2495
40.7486,-73.9757,4000
40.7781,-73.9479,2265
40.7034,-74.0114,2625
40.8561,-73.9282,1856
40.7928,-73.9659,4200
40.7425,-73.9789,4500
40.7602,-73.9597,7100
40.7083,-74.0149,3600
40.7704,-73.9557,2250
40.7861,-73.9438,3695
40.8696,-73.9174,1750
40.7247,-73.9784,3495
40.8433,-73.9392,1900
40.8689,-73.9198,1625
40.7113,-74.0176,2900
40.7056,-74.0162,2490
40.7967,-73.9623,2995
40.7704,-73.9585,3250
40.7635,-73.9848,2650
40.823,-73.9555,1625
40.7337,-73.9897,4650
40.7227,-73.9891,2850
40.7075,-74.0059,3200
40.786,-73.9703,7000
40.7254,-73.9799,3650
40.7494,-73.9875,2543
40.7653,-73.9843,2400
40.7462,-73.9757,2700
40.7053,-74.0161,3500
40.6935,-73.919,1900
40.7601,-73.99,2400
40.7801,-73.9516,2300
40.7546,-73.9938,1950
40.7632,-73.9939,3025
40.6323,-73.9405,3400
40.8514,-73.9347,1750
40.7872,-73.9758,2200
40.7045,-74.0089,4235
40.7968,-73.9507,3895
40.7539,-73.9677,3275
40.7715,-73.9601,3395
40.7518,-73.9944,3375
40.723,-73.983,2895
40.7412,-73.9805,2350
40.7445,-73.9746,3900
40.764,-73.9935,1995
40.7448,-73.986,4095
40.7012,-73.9296,2400
40.7874,-73.942,2830
40.7801,-73.9544,1700
40.8196,-73.9569,1750
40.769,-73.968,2850
40.6704,-73.9227,1700
40.7708,-73.9864,5133
40.7539,-73.9659,5295
40.7431,-74.0012,4000
40.6895,-73.9757,4000
40.8433,-73.9396,2800
40.7269,-73.9787,2245
40.7754,-73.9774,4500
40.7518,-73.9944,3500
40.7877,-73.9488,1650
40.7461,-73.9498,2500
40.7713,-73.9198,6000
40.7609,-73.9941,1995
40.7504,-73.8803,1650
40.7479,-73.9746,4495
40.7466,-73.9779,4200
40.7973,-73.97,2100
40.7254,-73.9879,2975
40.7056,-74.0134,3091
40.8198,-73.9578,1750
40.7268,-74.0018,3550
40.7606,-73.9951,2695
40.803,-73.9664,2850
40.6943,-73.9089,2400
40.7347,-73.9813,5400
40.8645,-73.9208,1500
40.8292,-73.9406,1575
40.7609,-73.986,3875
40.803,-73.9664,2850
40.7177,-73.9984,4995
40.7425,-73.9926,4050
40.7065,-74.0077,2829
40.7487,-73.9425,2800
40.7229,-73.8442,2100
40.7781,-73.957,1850
40.7981,-73.9685,1895
40.7422,-73.9824,2100
40.6729,-73.9822,3900
40.7687,-73.9867,3750
40.7338,-74.0068,2895
40.7397,-73.9817,2750
40.8532,-73.93,1700
40.7439,-73.9743,2795
40.7788,-73.9538,3300
40.8663,-73.9279,2995
40.7716,-73.9506,5600
40.7991,-73.9442,2495
40.7182,-74.0148,3600
40.7243,-73.9881,1950
40.7544,-73.9721,3300
40.7805,-73.9464,3400
40.6606,-73.9838,2000
40.7271,-73.977,3750
40.7045,-74.0089,2894
40.7805,-73.9487,2700
40.7676,-73.9875,1565
40.7468,-73.9735,6200
40.7399,-73.9864,6100
40.7905,-73.9688,6375
40.8028,-73.9648,3200
40.7609,-73.9655,2800
40.7437,-73.9851,9755
40.7775,-73.9536,4050
40.6936,-73.9236,2000
40.7756,-73.9507,11500
40.8854,-73.9145,1925
40.7466,-73.9779,4000
40.6966,-73.8586,1650
40.7704,-73.9586,2100
40.7288,-74.003,3350
40.8291,-73.9482,2100
40.7399,-73.9864,3995
40.708,-74.0149,2700
41.753,-87.6134,2000
40.7682,-73.987,2650
40.7692,-73.9516,2300
40.7443,-73.9999,5450
40.7716,-73.9506,2800
40.7829,-73.9462,1695
40.7601,-73.99,2095
40.6988,-73.9939,2650
40.7918,-73.9726,3350
40.7613,-73.9998,4790
40.7575,-73.9625,3050
40.7047,-74.0076,2689
40.7591,-73.912,1900
40.8325,-73.9406,2100
40.7329,-74.0046,2695
40.7475,-74.0047,5330
40.7775,-73.9784,2050
40.7606,-73.9963,3200
40.7488,-73.977,4500
40.7432,-73.9971,4895
40.7276,-73.9838,4195
40.6386,-73.945,1595
40.7306,-73.9866,3300
40.7539,-73.9677,2450
40.7286,-73.9849,3195
40.7874,-73.9758,1799
40.7848,-73.9707,2399
40.7291,-73.9769,4250
40.7358,-73.9857,3700
40.7539,-73.9677,3600
40.7444,-73.9754,6200
40.7725,-73.9819,5295
40.8008,-73.9611,2695
40.844,-73.9404,2800
40.78,-73.9834,4650
40.7723,-73.9481,2600
40.7342,-73.9902,8500
40.7472,-73.9725,3995
40.7868,-73.9504,2900
40.789,-73.9756,2890
40.7413,-73.9779,4895
40.7236,-73.9824,6000
40.7085,-74.0064,2950
40.8436,-73.9405,1795
40.7075,-74.0059,3095
40.7467,-73.9799,2695
40.7035,-74.0109,4600
40.7446,-73.974,2395
40.7652,-73.9897,4495
40.7459,-73.9572,4170
40.764,-73.9591,5650
40.7482,-73.9749,3200
40.7334,-74.0018,4890
40.7829,-73.9453,2995
40.7548,-73.9944,3650
40.7724,-73.9544,2600
40.7382,-74.0023,4050
40.8379,-73.938,1860
40.7678,-73.9915,3925
40.789,-73.9687,3456
40.7123,-74.0091,9495
40.7709,-73.95,1850
40.7177,-73.9984,5495
40.7444,-73.9757,3500
40.7667,-73.9798,8000
40.708,-74.0149,3632
40.8314,-73.9409,1545
40.7731,-73.948,2400
40.7673,-73.9218,2000
40.7236,-74.0106,6195
40.7745,-73.9897,4495
40.7297,-73.9999,2195
40.7071,-74.009,3900
40.7231,-74.0044,4999
40.7177,-73.9984,3995
40.7489,-73.9765,2350
40.7479,-73.9746,6879
40.7457,-73.9795,2200
40.8008,-73.965,1895
40.7381,-73.9961,3895
40.7208,-73.9825,6743
40.8368,-73.9442,3700
40.7474,-73.9566,2659
40.7176,-73.9531,5787
40.7454,-73.9776,3500
40.7779,-73.949,2200
40.7073,-74.0046,4842
40.7067,-74.0072,2495
40.7681,-73.9539,2450
40.8458,-73.9428,1650
40.7928,-73.9659,6000
40.7479,-73.9746,3595
40.776,-73.9519,1875
40.7226,-73.9949,2995
40.7075,-74.0059,2575
40.7868,-73.9504,5000
40.7261,-73.987,3895
40.8081,-73.9415,3960
40.7695,-73.9511,3195
40.7772,-73.953,2100
40.7464,-73.9802,2600
40.7692,-73.9258,3529
40.7653,-73.9248,1995
40.7548,-73.9944,3450
40.773,-73.9636,2995
40.7604,-73.987,3200
40.7714,-73.9929,2580
40.6879,-73.9999,2700
40.7675,-73.9607,2600
40.7276,-74.0001,3395
40.7818,-73.9528,3499
40.7614,-73.9824,5000
40.7612,-73.9978,3625
40.7386,-74.0076,2500
40.7805,-73.9464,3180
40.7268,-74.0018,2750
40.7073,-74.0046,2900
40.7426,-73.9808,3695
40.753,-73.9695,4500
40.7454,-73.9845,3495
40.8851,-73.9027,1850
40.7454,-73.97710000000001,4150
40.7604,-73.9652,2260
40.7265,-74.0097,5565
40.7793,-73.977,2550
40.7432,-74.0033,2995
40.7639,-73.9417,2400
40.7068,-74.0109,4380
40.7063,-74.0112,2775
40.708,-74.0149,3500
40.7749,-73.9492,2450
40.7757,-73.9506,2525
40.7784,-73.9846,2065
40.7323,-73.9874,6995
40.7638,-73.9941,2550
40.7325,-73.9977,5395
40.8002,-73.9539,3000
40.706,-74.0088,3350
40.7191,-73.9961,4550
40.7011,-73.926,5000
40.7476,-73.9742,2500
40.7614,-73.9865,3850
40.7225,-73.9954,2850
40.7802,-73.9478,5200
40.7476,-73.9742,2325
40.7765,-73.9571,2950
40.7645,-73.9832,2400
40.8684,-73.9198,2295
40.7677,-73.9834,11500
40.7286,-73.9798,7500
40.7418,-73.982,2800
40.7221,-73.9872,4500
40.7586,-73.9838,2250
40.8503,-73.9368,4182
40.739,-73.9822,2500
40.77,-73.9491,1995
40.7698,-73.9542,2650
40.7587,-73.9916,3350
40.753,-73.9695,7990
40.7074,-74.0069,4180
40.7722,-73.9585,2600
40.7068,-74.0113,3030
40.7743,-73.9875,1650
40.7627,-73.9865,3100
40.7957,-73.9481,3800
40.7075,-74.0113,3600
40.7575,-73.9704,2690
40.7352,-73.989,2300
40.7606,-73.9963,4500
40.7313,-74.002,3000
40.8234,-73.9457,1825
40.7953,-73.9629,2900
40.7959,-73.9742,2600
40.7062,-74.0099,3550
40.7374,-73.98,5200
40.706,-73.8324,2525
40.7123,-73.9629,3200
40.66,-73.9145,2100
40.7242,-73.9824,2650
40.7264,-74.0013,3250
40.7943,-73.9675,2995
40.762,-73.9583,3100
40.7411,-73.9823,4700
40.7779,-73.9515,3400
40.7074,-74.0069,4240
40.7902,-73.9678,6000
40.7874,-73.9515,2400
40.7438,-73.978,2995
40.71,-74.0143,2490
40.7494,-73.9875,2350
40.7805,-73.9464,3411
40.7658,-73.9624,2386
40.7804,-73.9514,4550
40.7074,-74.0081,4595
40.7827,-73.9461,1750
40.7697,-73.9581,3300
40.7681,-73.9594,2650
40.7094,-74.0067,6995
40.7073,-73.9664,2650
40.7675,-73.9594,7995
40.7892,-73.9705,4295
40.7088,-74.0059,2700
40.7248,-73.9922,5095
40.7704,-73.9585,3695
40.8322,-73.9412,2700
40.7694,-73.9603,3450
40.7752,-73.951,2525
40.7341,-73.9896,3625
40.753,-73.9958,3300
40.7668,-73.962,6000
40.7343,-73.9822,4995
40.7328,-73.9752,5429
40.7301,-73.9942,2475
40.7047,-74.0076,3660
40.7258,-73.9798,3450
40.6818,-73.9816,3350
40.6984,-73.993,2395
40.7061,-74.0111,3850
40.7646,-73.923,1850
40.7805,-73.9464,3138
40.7484,-73.9731,2600
40.7091,-74.0148,3205
40.6664,-73.9784,3400
40.71,-74.0143,3995
40.7341,-73.9896,4850
40.7074,-74.0069,4050
40.7717,-73.9518,4500
40.796,-73.9742,3150
40.7067,-74.0072,2675
40.7604,-73.9652,2260
40.7733,-73.9814,4775
40.7466,-73.9779,2495
40.7786,-73.976,2690
40.7261,-73.987,4295
40.7586,-73.9838,2100
40.7944,-73.9712,3500
40.7852,-73.949,6260
40.73,-73.9804,2795
40.7793,-73.9515,4995
40.7779,-73.9525,4000
40.8052,-73.9489,1975
40.7685,-73.9895,4205
40.7047,-74.0076,3099
40.7826,-73.9572,3095
40.7349,-73.9863,7200
40.7379,-73.9728,3550
40.7404,-73.929,3115
40.7792,-73.9785,3100
40.7778,-73.9472,3095
40.8273,-73.9472,2950
40.7279,-73.9794,5495
40.7471,-73.9867,6460
40.7283,-73.9857,2300
40.7734,-73.9577,2600
40.7619,-73.9609,2700
40.743,-73.9797,3300
40.7086,-74.0034,3600
40.7854,-73.977,3479
40.762,-73.9624,1850
40.7753,-73.954,2500
40.7779,-73.9515,5637
40.7271,-73.9799,3200
40.7486,-73.9903,8500
40.7173,-73.9537,3675
40.8441,-73.9407,2500
40.8,-73.9656,4000
40.7035,-74.0109,5500
40.7783,-73.9837,3365
40.7332,-73.996,7800
40.7383,-74.0047,4600
40.8031,-73.957,3500
40.73,-73.9864,2850
40.7449,-73.9811,3975
40.7391,-73.9936,6800
40.7253,-74.0021,2962
40.7968,-73.9486,2825
40.7695,-73.9886,3300
40.7756,-73.9833,8995
40.7516,-73.969,3100
40.6923,-73.905,2700
40.737,-73.9803,2950
40.781,-73.9529,2400
40.7269,-73.9876,4450
40.7653,-73.9879,3000
40.7727,-73.957,2075
40.7796,-73.9508,2100
40.727,-74.0308,2800
40.7694,-73.9261,3195
40.8467,-73.9353,2995
40.8268,-73.952,2100
40.7092,-73.9521,4400
40.7416,-73.9829,4800
40.7399,-74.0036,2300
40.7307,-73.9776,4247
40.738,-73.9972,2950
40.7468,-73.9818,2350
40.7376,-73.9828,3500
40.7067,-74.0101,3000
40.7454,-73.9845,3450
40.7489,-73.9765,4600
40.7073,-74.0046,3000
40.7961,-73.9685,3500
40.7278,-74.0321,2610
40.7548,-73.9944,2800
40.7488,-73.9734,6300
40.7611,-73.9885,5950
40.7952,-73.9637,6250
40.7822,-73.9475,6250
40.7637,-73.9847,2795
40.7778,-73.9119,3500
40.7535,-73.9648,3400
40.7682,-73.9545,1875
40.7831,-73.9517,2350
40.7604,-73.9664,2500
40.7645,-73.984,3500
40.8388,-73.9428,1695
40.7494,-73.9875,4700
40.7204,-73.993,3000
40.663,-73.9846,3500
40.7745,-73.9504,1789
40.776,-73.9528,3425
40.9074,-73.8572,1850
40.7763,-73.9574,3695
40.7204,-73.9846,5650
40.7652,-73.9843,3295
40.7334,-74.0047,5350
40.7094,-74.0141,2500
40.7902,-73.9677,5500
40.7356,-73.8544,1495
40.753,-73.9959,2500
40.6927,-73.986,3835
40.7088,-74.0077,3130
40.7242,-73.9842,4999
40.7526,-73.9898,2450
40.7671,-73.9529,3500
40.7135,-73.9476,4200
40.7677,-73.9834,3300
40.778,-73.9563,2700
40.7399,-74.0036,2500
40.7455,-73.9762,3800
40.7354,-74.0032,3999
40.7621,-73.9956,6195
40.7673,-73.968,2300
40.7494,-73.9875,2600
40.7334,-73.8694,2845
40.7716,-73.9506,5600
40.7473,-73.9775,2000
40.7893,-73.9705,4899
40.7535,-73.9648,3950
40.7047,-74.0076,3200
40.6823,-73.915,2600
40.7186,-73.9621,3346
40.796,-73.9742,6450
40.8156,-73.9411,2567
40.7425,-73.9789,3495
40.756,-73.9696,2225
40.7087,-73.942,2750
40.7447,-73.9741,3495
40.8462,-73.94,2250
40.745,-73.922,2500
40.7826,-73.9469,2990
40.7177,-73.9984,5495
40.7348,-73.9817,3150
40.7478,-74.0008,4500
40.7782,-73.949,2700
40.7067,-74.0101,2915
40.7922,-73.9723,4100
40.7418,-73.9965,3795
40.8192,-73.9556,2950
40.7911,-73.9737,3495
40.7817,-73.9824,2750
40.761,-73.999,2690
40.7489,-73.9765,3100
40.7624,-73.9917,1950
40.7845,-73.9499,4450
40.7056,-74.0162,3000
40.7031,-73.8119,1500
40.796,-73.9742,3145
40.7162,-74.0095,3295
40.7645,-73.9832,2700
40.8495,-73.936,3400
40.7547,-73.9939,9391
40.7301,-73.9927,3175
